"","uid","question","scenario","rating","recall","realrate","know","num_uid"
"1273","60e4c09a4b30f16f5a1053e7",30,12,78,24,76,8,40
"1274","60fe12b7c9174831176dfe1c",0,8,46,17,98,2,41
"1275","60fe12b7c9174831176dfe1c",1,1,89,100,96,87,41
"1276","60fe12b7c9174831176dfe1c",2,6,51,89,99,63,41
"1277","60fe12b7c9174831176dfe1c",3,7,98,93,95,94,41
"1278","60fe12b7c9174831176dfe1c",4,12,11,90,98,70,41
"1279","60fe12b7c9174831176dfe1c",5,4,64,72,84,73,41
"1280","60fe12b7c9174831176dfe1c",6,31,99,100,100,97,41
"1281","60fe12b7c9174831176dfe1c",7,3,78,85,99,45,41
"1282","60fe12b7c9174831176dfe1c",8,21,99,96,97,100,41
"1283","60fe12b7c9174831176dfe1c",9,17,98,97,100,67,41
"1284","60fe12b7c9174831176dfe1c",10,22,100,86,96,77,41
"1285","60fe12b7c9174831176dfe1c",11,23,92,87,84,86,41
"1286","60fe12b7c9174831176dfe1c",12,26,98,99,98,89,41
"1287","60fe12b7c9174831176dfe1c",13,5,72,64,76,61,41
"1288","60fe12b7c9174831176dfe1c",14,24,76,75,91,76,41
"1289","60fe12b7c9174831176dfe1c",15,11,84,77,78,63,41
"1290","60fe12b7c9174831176dfe1c",16,19,93,88,100,95,41
"1291","60fe12b7c9174831176dfe1c",17,27,98,99,99,94,41
"1292","60fe12b7c9174831176dfe1c",18,15,70,75,79,67,41
"1293","60fe12b7c9174831176dfe1c",19,9,51,50,77,24,41
"1294","60fe12b7c9174831176dfe1c",20,13,53,53,68,56,41
"1295","60fe12b7c9174831176dfe1c",21,25,63,57,56,50,41
"1296","60fe12b7c9174831176dfe1c",22,28,69,60,64,51,41
"1297","60fe12b7c9174831176dfe1c",23,20,1,52,56,54,41
"1298","60fe12b7c9174831176dfe1c",24,18,49,47,46,45,41
"1299","60fe12b7c9174831176dfe1c",25,14,49,48,47,51,41
"1300","60fe12b7c9174831176dfe1c",26,29,50,50,48,45,41
"1301","60fe12b7c9174831176dfe1c",27,2,53,57,58,50,41
"1302","60fe12b7c9174831176dfe1c",28,16,72,63,85,45,41
"1303","60fe12b7c9174831176dfe1c",29,30,67,59,61,55,41
"1304","60fe12b7c9174831176dfe1c",30,10,53,53,53,44,41
"1305","6101b52e7931fdb0317a9ae7",0,8,60,0,81,70,42
"1306","6101b52e7931fdb0317a9ae7",1,31,100,89,100,73,42
"1307","6101b52e7931fdb0317a9ae7",2,1,100,51,100,82,42
"1308","6101b52e7931fdb0317a9ae7",3,19,100,0,100,51,42
"1309","6101b52e7931fdb0317a9ae7",4,14,100,21,100,74,42
"1310","6101b52e7931fdb0317a9ae7",5,27,100,100,100,100,42
"1311","6101b52e7931fdb0317a9ae7",6,25,100,100,100,100,42
"1312","6101b52e7931fdb0317a9ae7",7,6,100,12,100,56,42
"1313","6101b52e7931fdb0317a9ae7",8,15,100,64,100,54,42
"1314","6101b52e7931fdb0317a9ae7",9,12,100,57,100,56,42
"1315","6101b52e7931fdb0317a9ae7",10,20,100,11,100,11,42
"1316","6101b52e7931fdb0317a9ae7",11,24,22,2,84,8,42
"1317","6101b52e7931fdb0317a9ae7",12,16,100,19,95,44,42
"1318","6101b52e7931fdb0317a9ae7",13,23,99,49,100,40,42
"1319","6101b52e7931fdb0317a9ae7",14,13,100,90,100,74,42
"1320","6101b52e7931fdb0317a9ae7",15,5,100,54,100,57,42
"1321","6101b52e7931fdb0317a9ae7",16,18,100,83,100,58,42
"1322","6101b52e7931fdb0317a9ae7",17,11,100,6,100,6,42
"1323","6101b52e7931fdb0317a9ae7",18,3,97,58,100,51,42
"1324","6101b52e7931fdb0317a9ae7",19,9,6,12,91,53,42
"1325","6101b52e7931fdb0317a9ae7",20,28,100,49,89,44,42
"1326","6101b52e7931fdb0317a9ae7",21,26,97,5,79,2,42
"1327","6101b52e7931fdb0317a9ae7",22,7,69,15,53,17,42
"1328","6101b52e7931fdb0317a9ae7",23,22,99,48,97,45,42
"1329","6101b52e7931fdb0317a9ae7",24,30,99,50,82,45,42
"1330","6101b52e7931fdb0317a9ae7",25,21,97,48,87,45,42
"1331","6101b52e7931fdb0317a9ae7",26,17,100,51,99,48,42
"1332","6101b52e7931fdb0317a9ae7",27,2,97,26,93,45,42
"1333","6101b52e7931fdb0317a9ae7",28,29,5,49,95,43,42
"1334","6101b52e7931fdb0317a9ae7",29,4,98,27,73,29,42
"1335","6101b52e7931fdb0317a9ae7",30,10,97,13,88,30,42
"1336","610329b54482df381e19b78f",0,22,53,12,59,37,43
"1337","610329b54482df381e19b78f",1,9,39,54,53,6,43
"1338","610329b54482df381e19b78f",2,29,75,9,82,10,43
"1339","610329b54482df381e19b78f",3,6,50,55,88,32,43
"1340","610329b54482df381e19b78f",4,31,79,8,94,6,43
"1341","610329b54482df381e19b78f",5,30,12,6,49,7,43
"1342","610329b54482df381e19b78f",6,23,53,8,65,6,43
"1343","610329b54482df381e19b78f",7,7,68,4,53,15,43
"1344","610329b54482df381e19b78f",8,10,55,6,50,19,43
"1345","610329b54482df381e19b78f",9,8,42,4,61,9,43
"1346","610329b54482df381e19b78f",10,14,62,3,63,3,43
"1347","610329b54482df381e19b78f",11,4,53,5,40,17,43
"1348","610329b54482df381e19b78f",12,5,62,4,54,8,43
"1349","610329b54482df381e19b78f",13,16,45,3,65,19,43
"1350","610329b54482df381e19b78f",14,2,24,63,86,34,43
"1351","610329b54482df381e19b78f",15,25,52,3,77,9,43
"1352","610329b54482df381e19b78f",16,20,37,18,67,20,43
"1353","610329b54482df381e19b78f",17,17,53,3,71,31,43
"1354","610329b54482df381e19b78f",18,27,54,15,85,27,43
"1355","610329b54482df381e19b78f",19,19,52,42,67,31,43
"1356","610329b54482df381e19b78f",20,3,17,3,73,18,43
"1357","610329b54482df381e19b78f",21,11,50,1,53,7,43
"1358","610329b54482df381e19b78f",22,28,22,2,41,8,43
"1359","610329b54482df381e19b78f",23,1,88,11,89,29,43
"1360","610329b54482df381e19b78f",24,15,57,9,91,36,43
"1361","610329b54482df381e19b78f",25,13,95,2,95,49,43
"1362","610329b54482df381e19b78f",26,26,39,0,29,5,43
"1363","610329b54482df381e19b78f",27,21,18,3,74,16,43
"1364","610329b54482df381e19b78f",28,24,38,3,51,4,43
"1365","610329b54482df381e19b78f",29,18,73,2,61,16,43
"1366","610329b54482df381e19b78f",30,12,51,1,58,9,43
"1367","61088f97759a1199340202e9",0,25,27,2,36,16,44
"1368","61088f97759a1199340202e9",1,17,86,2,27,1,44
"1369","61088f97759a1199340202e9",2,24,45,1,28,2,44
"1370","61088f97759a1199340202e9",3,23,40,3,43,3,44
"1371","61088f97759a1199340202e9",4,16,25,3,7,1,44
"1372","61088f97759a1199340202e9",5,5,22,1,17,1,44
"1373","61088f97759a1199340202e9",6,27,54,29,55,1,44
"1374","61088f97759a1199340202e9",7,8,20,0,30,4,44
"1375","61088f97759a1199340202e9",8,22,29,3,14,0,44
"1376","61088f97759a1199340202e9",9,26,73,2,44,1,44
"1377","61088f97759a1199340202e9",10,29,16,3,28,1,44
"1378","61088f97759a1199340202e9",11,9,5,1,4,1,44
"1379","61088f97759a1199340202e9",12,4,3,1,11,3,44
"1380","61088f97759a1199340202e9",13,13,19,1,18,2,44
"1381","61088f97759a1199340202e9",14,20,23,1,33,2,44
"1382","61088f97759a1199340202e9",15,6,21,4,26,5,44
"1383","61088f97759a1199340202e9",16,7,44,1,36,4,44
"1384","61088f97759a1199340202e9",17,28,18,2,16,7,44
"1385","61088f97759a1199340202e9",18,21,20,2,35,11,44
"1386","61088f97759a1199340202e9",19,19,40,1,24,1,44
"1387","61088f97759a1199340202e9",20,12,30,1,33,14,44
"1388","61088f97759a1199340202e9",21,31,26,4,35,8,44
"1389","61088f97759a1199340202e9",22,14,13,7,24,4,44
"1390","61088f97759a1199340202e9",23,10,26,3,21,4,44
"1391","61088f97759a1199340202e9",24,18,38,10,3,6,44
"1392","61088f97759a1199340202e9",25,11,22,2,16,1,44
"1393","61088f97759a1199340202e9",26,2,12,4,12,2,44
"1394","61088f97759a1199340202e9",27,15,32,3,23,7,44
"1395","61088f97759a1199340202e9",28,30,15,5,24,2,44
"1396","61088f97759a1199340202e9",29,3,14,4,27,3,44
"1397","61088f97759a1199340202e9",30,1,44,2,49,3,44
"1398","610ec31b33de16c5167f3062",0,28,73,2,89,7,45
"1399","610ec31b33de16c5167f3062",1,24,98,3,81,0,45
"1400","610ec31b33de16c5167f3062",2,21,96,44,88,53,45
"1401","610ec31b33de16c5167f3062",3,17,97,77,98,90,45
"1402","610ec31b33de16c5167f3062",4,11,83,65,84,56,45
"1403","610ec31b33de16c5167f3062",5,26,4,41,65,3,45
"1404","610ec31b33de16c5167f3062",6,19,100,75,100,73,45
"1405","610ec31b33de16c5167f3062",7,10,94,22,75,13,45
"1406","610ec31b33de16c5167f3062",8,1,10,37,75,40,45
"1407","610ec31b33de16c5167f3062",9,14,8,31,61,7,45
"1408","610ec31b33de16c5167f3062",10,18,19,35,69,5,45
"1409","610ec31b33de16c5167f3062",11,23,52,74,77,50,45
"1410","610ec31b33de16c5167f3062",12,27,98,83,96,54,45
"1411","610ec31b33de16c5167f3062",13,25,97,83,93,70,45
"1412","610ec31b33de16c5167f3062",14,22,90,88,74,81,45
"1413","610ec31b33de16c5167f3062",15,13,93,51,93,52,45
"1414","610ec31b33de16c5167f3062",16,4,68,61,53,46,45
"1415","610ec31b33de16c5167f3062",17,7,40,47,71,21,45
"1416","610ec31b33de16c5167f3062",18,9,38,8,58,5,45
"1417","610ec31b33de16c5167f3062",19,6,69,52,51,33,45
"1418","610ec31b33de16c5167f3062",20,16,46,49,34,27,45
"1419","610ec31b33de16c5167f3062",21,29,66,37,24,21,45
"1420","610ec31b33de16c5167f3062",22,12,86,48,43,31,45
"1421","610ec31b33de16c5167f3062",23,15,45,42,26,36,45
"1422","610ec31b33de16c5167f3062",24,2,39,38,27,15,45
"1423","610ec31b33de16c5167f3062",25,5,42,32,28,27,45
"1424","610ec31b33de16c5167f3062",26,3,62,45,59,46,45
"1425","610ec31b33de16c5167f3062",27,31,50,50,42,22,45
"1426","610ec31b33de16c5167f3062",28,8,52,45,39,34,45
"1427","610ec31b33de16c5167f3062",29,20,65,56,64,40,45
"1428","610ec31b33de16c5167f3062",30,30,62,47,44,50,45
"1429","61118e6a49570a8f159fda5e",0,27,62,55,57,44,46
"1430","61118e6a49570a8f159fda5e",1,22,68,62,61,53,46
"1431","61118e6a49570a8f159fda5e",2,2,59,45,57,48,46
"1432","61118e6a49570a8f159fda5e",3,29,49,54,55,43,46
"1433","61118e6a49570a8f159fda5e",4,11,52,56,59,49,46
"1434","61118e6a49570a8f159fda5e",5,15,64,49,47,54,46
"1435","61118e6a49570a8f159fda5e",6,26,48,54,49,56,46
"1436","61118e6a49570a8f159fda5e",7,3,61,47,51,47,46
"1437","61118e6a49570a8f159fda5e",8,4,60,44,47,37,46
"1438","61118e6a49570a8f159fda5e",9,5,46,52,58,40,46
"1439","61118e6a49570a8f159fda5e",10,14,47,51,40,51,46
"1440","61118e6a49570a8f159fda5e",11,6,51,46,42,51,46
"1441","61118e6a49570a8f159fda5e",12,12,53,64,45,50,46
"1442","61118e6a49570a8f159fda5e",13,10,60,55,61,48,46
"1443","61118e6a49570a8f159fda5e",14,8,45,53,52,56,46
"1444","61118e6a49570a8f159fda5e",15,17,49,45,53,42,46
"1445","61118e6a49570a8f159fda5e",16,1,75,66,56,52,46
"1446","61118e6a49570a8f159fda5e",17,28,57,57,55,43,46
"1447","61118e6a49570a8f159fda5e",18,21,71,53,56,48,46
"1448","61118e6a49570a8f159fda5e",19,30,55,46,54,44,46
"1449","61118e6a49570a8f159fda5e",20,25,47,36,47,49,46
"1450","61118e6a49570a8f159fda5e",21,7,57,63,53,44,46
"1451","61118e6a49570a8f159fda5e",22,24,57,56,49,45,46
"1452","61118e6a49570a8f159fda5e",23,9,56,51,63,50,46
"1453","61118e6a49570a8f159fda5e",24,23,52,47,55,46,46
"1454","61118e6a49570a8f159fda5e",25,18,49,48,44,54,46
"1455","61118e6a49570a8f159fda5e",26,31,47,45,56,43,46
"1456","61118e6a49570a8f159fda5e",27,16,65,54,60,45,46
"1457","61118e6a49570a8f159fda5e",28,20,60,52,49,40,46
"1458","61118e6a49570a8f159fda5e",29,13,73,54,46,45,46
"1459","61118e6a49570a8f159fda5e",30,19,52,54,52,51,46
"1460","611304f1299dce12edc06465",0,14,2,2,98,2,47
"1461","611304f1299dce12edc06465",1,8,44,1,69,3,47
"1462","611304f1299dce12edc06465",2,16,18,1,84,1,47
"1463","611304f1299dce12edc06465",3,1,49,82,88,3,47
"1464","611304f1299dce12edc06465",4,15,67,2,83,2,47
"1465","611304f1299dce12edc06465",5,19,72,61,100,1,47
"1466","611304f1299dce12edc06465",6,28,60,1,1,1,47
"1467","611304f1299dce12edc06465",7,20,22,0,94,2,47
"1468","611304f1299dce12edc06465",8,24,96,3,86,2,47
"1469","611304f1299dce12edc06465",9,13,70,1,100,2,47
"1470","611304f1299dce12edc06465",10,3,55,1,75,2,47
"1471","611304f1299dce12edc06465",11,25,74,99,100,27,47
"1472","611304f1299dce12edc06465",12,23,24,55,99,2,47
"1473","611304f1299dce12edc06465",13,2,26,23,100,0,47
"1474","611304f1299dce12edc06465",14,5,3,1,70,1,47
"1475","611304f1299dce12edc06465",15,22,65,95,98,2,47
"1476","611304f1299dce12edc06465",16,31,75,95,100,1,47
"1477","611304f1299dce12edc06465",17,7,83,1,82,1,47
"1478","611304f1299dce12edc06465",18,26,37,2,44,1,47
"1479","611304f1299dce12edc06465",19,11,63,1,84,1,47
"1480","611304f1299dce12edc06465",20,6,95,22,78,1,47
"1481","611304f1299dce12edc06465",21,18,74,2,99,4,47
"1482","611304f1299dce12edc06465",22,27,99,74,100,5,47
"1483","611304f1299dce12edc06465",23,30,99,83,95,1,47
"1484","611304f1299dce12edc06465",24,12,97,1,73,1,47
"1485","611304f1299dce12edc06465",25,4,99,1,79,0,47
"1486","611304f1299dce12edc06465",26,29,89,43,87,73,47
"1487","611304f1299dce12edc06465",27,17,92,27,97,0,47
"1488","611304f1299dce12edc06465",28,9,40,2,58,1,47
"1489","611304f1299dce12edc06465",29,21,94,1,95,2,47
"1490","611304f1299dce12edc06465",30,10,87,1,63,4,47
"1491","611e99910d64a6ea6d18b0a6",0,2,49,78,99,71,48
"1492","611e99910d64a6ea6d18b0a6",1,17,99,93,99,72,48
"1493","611e99910d64a6ea6d18b0a6",2,14,59,70,93,58,48
"1494","611e99910d64a6ea6d18b0a6",3,29,72,69,80,58,48
"1495","611e99910d64a6ea6d18b0a6",4,15,68,72,84,70,48
"1496","611e99910d64a6ea6d18b0a6",5,11,89,79,98,73,48
"1497","611e99910d64a6ea6d18b0a6",6,22,95,97,99,98,48
"1498","611e99910d64a6ea6d18b0a6",7,3,99,94,99,81,48
"1499","611e99910d64a6ea6d18b0a6",8,8,99,87,99,79,48
"1500","611e99910d64a6ea6d18b0a6",9,7,53,67,87,76,48
"1501","611e99910d64a6ea6d18b0a6",10,18,49,87,95,82,48
"1502","611e99910d64a6ea6d18b0a6",11,13,98,91,99,84,48
"1503","611e99910d64a6ea6d18b0a6",12,10,94,91,97,80,48
"1504","611e99910d64a6ea6d18b0a6",13,12,98,93,95,85,48
"1505","611e99910d64a6ea6d18b0a6",14,28,80,87,96,93,48
"1506","611e99910d64a6ea6d18b0a6",15,16,65,85,98,85,48
"1507","611e99910d64a6ea6d18b0a6",16,21,99,95,99,95,48
"1508","611e99910d64a6ea6d18b0a6",17,27,100,97,98,97,48
"1509","611e99910d64a6ea6d18b0a6",18,1,99,95,98,88,48
"1510","611e99910d64a6ea6d18b0a6",19,4,98,96,100,98,48
"1511","611e99910d64a6ea6d18b0a6",20,30,96,100,98,94,48
"1512","611e99910d64a6ea6d18b0a6",21,31,84,95,97,97,48
"1513","611e99910d64a6ea6d18b0a6",22,19,97,73,96,99,48
"1514","611e99910d64a6ea6d18b0a6",23,26,98,100,98,99,48
"1515","611e99910d64a6ea6d18b0a6",24,25,61,98,94,97,48
"1516","611e99910d64a6ea6d18b0a6",25,24,100,83,89,92,48
"1517","611e99910d64a6ea6d18b0a6",26,9,62,95,93,92,48
"1518","611e99910d64a6ea6d18b0a6",27,5,61,97,98,99,48
"1519","611e99910d64a6ea6d18b0a6",28,20,95,84,94,87,48
"1520","611e99910d64a6ea6d18b0a6",29,6,96,95,94,94,48
"1521","611e99910d64a6ea6d18b0a6",30,23,51,98,99,100,48
"1522","613aad30bcfed65155a026ec",0,10,100,99,98,46,49
"1523","613aad30bcfed65155a026ec",1,19,99,97,96,98,49
"1524","613aad30bcfed65155a026ec",2,6,49,32,99,17,49
"1525","613aad30bcfed65155a026ec",3,5,1,1,99,2,49
"1526","613aad30bcfed65155a026ec",4,30,98,76,98,2,49
"1527","613aad30bcfed65155a026ec",5,8,99,0,98,21,49
"1528","613aad30bcfed65155a026ec",6,21,44,3,100,53,49
"1529","613aad30bcfed65155a026ec",7,20,74,99,98,64,49
"1530","613aad30bcfed65155a026ec",8,2,53,97,97,98,49
"1531","613aad30bcfed65155a026ec",9,17,90,98,99,52,49
"1532","613aad30bcfed65155a026ec",10,24,2,0,98,2,49
"1533","613aad30bcfed65155a026ec",11,13,97,100,99,97,49
"1534","613aad30bcfed65155a026ec",12,1,99,1,98,98,49
"1535","613aad30bcfed65155a026ec",13,12,1,100,98,97,49
"1536","613aad30bcfed65155a026ec",14,28,98,1,98,16,49
"1537","613aad30bcfed65155a026ec",15,4,64,97,97,67,49
"1538","613aad30bcfed65155a026ec",16,31,98,3,98,67,49
"1539","613aad30bcfed65155a026ec",17,3,99,98,98,98,49
"1540","613aad30bcfed65155a026ec",18,16,19,2,96,3,49
"1541","613aad30bcfed65155a026ec",19,11,61,50,45,37,49
"1542","613aad30bcfed65155a026ec",20,7,79,2,98,22,49
"1543","613aad30bcfed65155a026ec",21,26,67,3,31,29,49
"1544","613aad30bcfed65155a026ec",22,14,54,53,96,60,49
"1545","613aad30bcfed65155a026ec",23,27,75,99,98,99,49
"1546","613aad30bcfed65155a026ec",24,18,63,8,98,95,49
"1547","613aad30bcfed65155a026ec",25,22,26,1,100,98,49
"1548","613aad30bcfed65155a026ec",26,23,1,0,97,98,49
"1549","613aad30bcfed65155a026ec",27,29,2,2,98,2,49
"1550","613aad30bcfed65155a026ec",28,25,97,54,99,98,49
"1551","613aad30bcfed65155a026ec",29,15,18,2,97,1,49
"1552","613aad30bcfed65155a026ec",30,9,99,98,99,98,49
"1553","614f8d1b24092468e309e7ba",0,31,73,0,66,13,50
"1554","614f8d1b24092468e309e7ba",1,17,97,29,74,67,50
"1555","614f8d1b24092468e309e7ba",2,7,68,0,64,28,50
"1556","614f8d1b24092468e309e7ba",3,8,81,0,69,9,50
"1557","614f8d1b24092468e309e7ba",4,6,38,2,64,13,50
"1558","614f8d1b24092468e309e7ba",5,20,47,2,81,4,50
"1559","614f8d1b24092468e309e7ba",6,29,32,1,67,10,50
"1560","614f8d1b24092468e309e7ba",7,14,9,2,23,2,50
"1561","614f8d1b24092468e309e7ba",8,25,72,1,50,6,50
"1562","614f8d1b24092468e309e7ba",9,13,55,5,54,11,50
"1563","614f8d1b24092468e309e7ba",10,22,84,2,38,4,50
"1564","614f8d1b24092468e309e7ba",11,12,54,1,31,2,50
"1565","614f8d1b24092468e309e7ba",12,2,55,0,47,6,50
"1566","614f8d1b24092468e309e7ba",13,21,19,2,28,3,50
"1567","614f8d1b24092468e309e7ba",14,9,27,0,23,0,50
"1568","614f8d1b24092468e309e7ba",15,26,2,1,0,1,50
"1569","614f8d1b24092468e309e7ba",16,3,62,0,19,2,50
"1570","614f8d1b24092468e309e7ba",17,10,55,1,7,1,50
"1571","614f8d1b24092468e309e7ba",18,16,16,0,17,0,50
"1572","614f8d1b24092468e309e7ba",19,15,14,1,47,3,50
"1573","614f8d1b24092468e309e7ba",20,24,3,1,19,3,50
"1574","614f8d1b24092468e309e7ba",21,5,16,1,19,1,50
"1575","614f8d1b24092468e309e7ba",22,27,91,1,87,5,50
"1576","614f8d1b24092468e309e7ba",23,18,43,2,17,1,50
"1577","614f8d1b24092468e309e7ba",24,19,71,1,24,1,50
"1578","614f8d1b24092468e309e7ba",25,30,18,0,23,1,50
"1579","614f8d1b24092468e309e7ba",26,1,41,1,16,1,50
"1580","614f8d1b24092468e309e7ba",27,11,19,2,5,1,50
"1581","614f8d1b24092468e309e7ba",28,28,29,1,16,3,50
"1582","614f8d1b24092468e309e7ba",29,23,30,1,25,4,50
"1583","614f8d1b24092468e309e7ba",30,4,11,2,8,1,50
"1584","614fdfcd552f1cd4e0d8b8f5",0,3,92,44,99,54,51
"1585","614fdfcd552f1cd4e0d8b8f5",1,25,31,49,48,60,51
"1586","614fdfcd552f1cd4e0d8b8f5",2,4,42,56,73,64,51
"1587","614fdfcd552f1cd4e0d8b8f5",3,2,82,66,81,64,51
"1588","614fdfcd552f1cd4e0d8b8f5",4,31,50,47,81,56,51
"1589","614fdfcd552f1cd4e0d8b8f5",5,30,70,41,69,49,51
"1590","614fdfcd552f1cd4e0d8b8f5",6,16,20,64,66,66,51
"1591","614fdfcd552f1cd4e0d8b8f5",7,21,69,40,34,41,51
"1592","614fdfcd552f1cd4e0d8b8f5",8,13,87,35,88,65,51
"1593","614fdfcd552f1cd4e0d8b8f5",9,9,90,69,74,66,51
"1594","614fdfcd552f1cd4e0d8b8f5",10,10,57,33,81,57,51
"1595","614fdfcd552f1cd4e0d8b8f5",11,6,67,68,75,61,51
"1596","614fdfcd552f1cd4e0d8b8f5",12,27,98,73,91,77,51
"1597","614fdfcd552f1cd4e0d8b8f5",13,15,74,71,87,55,51
"1598","614fdfcd552f1cd4e0d8b8f5",14,5,70,69,87,64,51
"1599","614fdfcd552f1cd4e0d8b8f5",15,7,88,44,88,50,51
"1600","614fdfcd552f1cd4e0d8b8f5",16,20,77,70,75,66,51
"1601","614fdfcd552f1cd4e0d8b8f5",17,1,83,75,80,72,51
"1602","614fdfcd552f1cd4e0d8b8f5",18,28,81,77,87,49,51
"1603","614fdfcd552f1cd4e0d8b8f5",19,11,93,72,74,45,51
"1604","614fdfcd552f1cd4e0d8b8f5",20,14,76,47,82,46,51
"1605","614fdfcd552f1cd4e0d8b8f5",21,19,80,63,69,56,51
"1606","614fdfcd552f1cd4e0d8b8f5",22,8,66,42,80,52,51
"1607","614fdfcd552f1cd4e0d8b8f5",23,17,85,67,77,62,51
"1608","614fdfcd552f1cd4e0d8b8f5",24,29,61,62,78,54,51
"1609","614fdfcd552f1cd4e0d8b8f5",25,24,66,33,70,33,51
"1610","614fdfcd552f1cd4e0d8b8f5",26,23,33,41,76,57,51
"1611","614fdfcd552f1cd4e0d8b8f5",27,26,52,63,40,54,51
"1612","614fdfcd552f1cd4e0d8b8f5",28,12,55,63,89,56,51
"1613","614fdfcd552f1cd4e0d8b8f5",29,18,60,60,71,35,51
"1614","614fdfcd552f1cd4e0d8b8f5",30,22,88,72,94,65,51
"1615","6150a73a1ceb25b4c866c4ee",0,28,24,49,63,65,52
"1616","6150a73a1ceb25b4c866c4ee",1,7,92,50,39,49,52
"1617","6150a73a1ceb25b4c866c4ee",2,12,39,22,41,51,52
"1618","6150a73a1ceb25b4c866c4ee",3,4,49,27,47,59,52
"1619","6150a73a1ceb25b4c866c4ee",4,10,83,51,66,44,52
"1620","6150a73a1ceb25b4c866c4ee",5,18,27,33,37,16,52
"1621","6150a73a1ceb25b4c866c4ee",6,11,48,15,49,18,52
"1622","6150a73a1ceb25b4c866c4ee",7,6,34,12,64,26,52
"1623","6150a73a1ceb25b4c866c4ee",8,16,25,25,44,19,52
"1624","6150a73a1ceb25b4c866c4ee",9,20,29,13,47,11,52
"1625","6150a73a1ceb25b4c866c4ee",10,22,86,49,47,50,52
"1626","6150a73a1ceb25b4c866c4ee",11,8,59,24,64,24,52
"1627","6150a73a1ceb25b4c866c4ee",12,17,60,23,46,27,52
"1628","6150a73a1ceb25b4c866c4ee",13,30,21,56,70,46,52
"1629","6150a73a1ceb25b4c866c4ee",14,5,78,32,78,36,52
"1630","6150a73a1ceb25b4c866c4ee",15,13,53,55,70,49,52
"1631","6150a73a1ceb25b4c866c4ee",16,29,17,37,76,62,52
"1632","6150a73a1ceb25b4c866c4ee",17,2,19,19,79,30,52
"1633","6150a73a1ceb25b4c866c4ee",18,9,48,55,64,27,52
"1634","6150a73a1ceb25b4c866c4ee",19,14,47,82,80,78,52
"1635","6150a73a1ceb25b4c866c4ee",20,25,29,74,67,55,52
"1636","6150a73a1ceb25b4c866c4ee",21,1,92,100,98,65,52
"1637","6150a73a1ceb25b4c866c4ee",22,23,62,81,73,70,52
"1638","6150a73a1ceb25b4c866c4ee",23,19,49,22,41,23,52
"1639","6150a73a1ceb25b4c866c4ee",24,21,39,26,49,39,52
"1640","6150a73a1ceb25b4c866c4ee",25,31,66,98,77,92,52
"1641","6150a73a1ceb25b4c866c4ee",26,24,85,87,75,83,52
"1642","6150a73a1ceb25b4c866c4ee",27,27,50,76,85,61,52
"1643","6150a73a1ceb25b4c866c4ee",28,3,53,31,52,26,52
"1644","6150a73a1ceb25b4c866c4ee",29,26,97,77,78,78,52
"1645","6150a73a1ceb25b4c866c4ee",30,15,37,69,58,30,52
"1646","61560db6a537f0c454b23db0",0,30,68,43,82,26,53
"1647","61560db6a537f0c454b23db0",1,11,99,42,54,28,53
"1648","61560db6a537f0c454b23db0",2,29,27,27,72,9,53
"1649","61560db6a537f0c454b23db0",3,20,52,22,54,6,53
"1650","61560db6a537f0c454b23db0",4,28,41,24,66,11,53
"1651","61560db6a537f0c454b23db0",5,24,12,9,48,1,53
"1652","61560db6a537f0c454b23db0",6,14,48,11,70,6,53
"1653","61560db6a537f0c454b23db0",7,12,31,12,51,0,53
"1654","61560db6a537f0c454b23db0",8,31,14,15,47,12,53
"1655","61560db6a537f0c454b23db0",9,4,27,19,43,5,53
"1656","61560db6a537f0c454b23db0",10,6,17,16,27,4,53
"1657","61560db6a537f0c454b23db0",11,16,24,9,42,3,53
"1658","61560db6a537f0c454b23db0",12,1,47,15,46,4,53
"1659","61560db6a537f0c454b23db0",13,7,78,16,72,6,53
"1660","61560db6a537f0c454b23db0",14,21,86,31,76,10,53
"1661","61560db6a537f0c454b23db0",15,5,31,16,51,12,53
"1662","61560db6a537f0c454b23db0",16,22,48,14,42,4,53
"1663","61560db6a537f0c454b23db0",17,3,26,17,48,13,53
"1664","61560db6a537f0c454b23db0",18,13,79,17,45,15,53
"1665","61560db6a537f0c454b23db0",19,25,31,17,57,4,53
"1666","61560db6a537f0c454b23db0",20,17,45,8,46,5,53
"1667","61560db6a537f0c454b23db0",21,19,44,27,42,0,53
"1668","61560db6a537f0c454b23db0",22,9,51,20,45,6,53
"1669","61560db6a537f0c454b23db0",23,26,82,3,33,1,53
"1670","61560db6a537f0c454b23db0",24,8,38,10,43,3,53
"1671","61560db6a537f0c454b23db0",25,15,45,25,43,20,53
"1672","61560db6a537f0c454b23db0",26,23,30,14,41,6,53
"1673","61560db6a537f0c454b23db0",27,10,46,17,42,14,53
"1674","61560db6a537f0c454b23db0",28,27,42,24,40,18,53
"1675","61560db6a537f0c454b23db0",29,2,69,20,39,8,53
"1676","61560db6a537f0c454b23db0",30,18,59,15,37,5,53
"1677","61632b52ab37a7fde834300f",0,11,98,2,40,23,54
"1678","61632b52ab37a7fde834300f",1,16,47,14,98,3,54
"1679","61632b52ab37a7fde834300f",2,12,82,25,86,17,54
"1680","61632b52ab37a7fde834300f",3,23,2,22,98,14,54
"1681","61632b52ab37a7fde834300f",4,18,98,14,66,15,54
"1682","61632b52ab37a7fde834300f",5,28,48,25,91,11,54
