subject,scenario,trial_number,physical,document,witness,character
5dabd2828a78c7001c59eb82,13,17,none,clear_in,none,none
5dabd2828a78c7001c59eb82,11,18,ambiguous,none,clear_in,clear_in
5dabd2828a78c7001c59eb82,6,19,ambiguous,clear_in,none,clear_in
5dabd2828a78c7001c59eb82,24,20,clear_ex,clear_in,ambiguous,clear_in
5dabd2828a78c7001c59eb82,1,21,none,clear_in,clear_in,clear_in
5dabd2828a78c7001c59eb82,16,22,none,clear_in,clear_ex,clear_in
5dabd2828a78c7001c59eb82,3,23,clear_ex,clear_in,clear_in,clear_ex
5dabd2828a78c7001c59eb82,21,24,clear_in,none,none,clear_in
5dabd2828a78c7001c59eb82,27,25,ambiguous,clear_in,clear_in,none
5dabd2828a78c7001c59eb82,28,26,clear_ex,none,clear_in,clear_in
5dabd2828a78c7001c59eb82,20,27,clear_in,clear_ex,none,none
5dabd2828a78c7001c59eb82,26,28,none,ambiguous,clear_in,none
5dabd2828a78c7001c59eb82,19,29,ambiguous,clear_in,clear_ex,none
5dabd2828a78c7001c59eb82,15,30,ambiguous,clear_in,clear_ex,clear_ex
611304f1299dce12edc06465,14,0,ambiguous,clear_in,clear_ex,none
611304f1299dce12edc06465,8,1,ambiguous,none,clear_in,clear_in
611304f1299dce12edc06465,16,2,clear_in,ambiguous,clear_ex,clear_ex
611304f1299dce12edc06465,1,3,clear_in,none,clear_ex,clear_in
611304f1299dce12edc06465,15,4,clear_in,none,clear_in,none
611304f1299dce12edc06465,19,5,none,clear_in,none,none
611304f1299dce12edc06465,28,6,ambiguous,clear_in,clear_in,clear_in
611304f1299dce12edc06465,20,7,ambiguous,ambiguous,clear_in,clear_in
611304f1299dce12edc06465,24,8,ambiguous,clear_in,none,clear_ex
611304f1299dce12edc06465,13,9,none,ambiguous,clear_in,clear_ex
611304f1299dce12edc06465,3,10,clear_in,clear_in,clear_ex,none
611304f1299dce12edc06465,25,11,clear_in,none,ambiguous,clear_in
611304f1299dce12edc06465,23,12,clear_in,none,ambiguous,none
611304f1299dce12edc06465,2,13,clear_in,ambiguous,clear_ex,none
611304f1299dce12edc06465,5,14,clear_ex,none,clear_in,clear_in
611304f1299dce12edc06465,22,15,clear_ex,clear_in,none,clear_in
611304f1299dce12edc06465,31,16,clear_in,clear_in,clear_ex,clear_ex
611304f1299dce12edc06465,7,17,clear_in,ambiguous,clear_in,clear_ex
611304f1299dce12edc06465,26,18,ambiguous,clear_in,ambiguous,clear_ex
611304f1299dce12edc06465,11,19,ambiguous,none,clear_in,clear_ex
611304f1299dce12edc06465,6,20,clear_in,none,clear_ex,none
611304f1299dce12edc06465,18,21,none,clear_ex,clear_in,clear_in
611304f1299dce12edc06465,27,22,clear_in,clear_ex,clear_in,none
611304f1299dce12edc06465,30,23,clear_ex,ambiguous,clear_in,none
611304f1299dce12edc06465,12,24,clear_in,clear_in,clear_in,clear_in
611304f1299dce12edc06465,4,25,clear_in,clear_in,clear_in,none
611304f1299dce12edc06465,29,26,none,clear_in,clear_in,clear_in
611304f1299dce12edc06465,17,27,none,clear_in,none,clear_ex
611304f1299dce12edc06465,9,28,clear_ex,clear_in,ambiguous,clear_in
611304f1299dce12edc06465,21,29,clear_in,clear_in,none,clear_ex
611304f1299dce12edc06465,10,30,clear_ex,clear_in,clear_in,clear_in
60baaa995c09d3162511871d,26,0,none,ambiguous,clear_in,none
60baaa995c09d3162511871d,10,1,ambiguous,clear_ex,clear_in,clear_in
60baaa995c09d3162511871d,28,2,clear_ex,ambiguous,clear_in,none
60baaa995c09d3162511871d,22,3,clear_in,clear_in,none,none
60baaa995c09d3162511871d,4,4,none,none,clear_in,clear_in
60baaa995c09d3162511871d,6,5,clear_in,clear_ex,none,clear_in
60baaa995c09d3162511871d,29,6,none,clear_in,ambiguous,none
60baaa995c09d3162511871d,12,7,clear_in,clear_ex,ambiguous,none
60baaa995c09d3162511871d,30,8,clear_ex,clear_in,clear_in,clear_in
60baaa995c09d3162511871d,16,9,clear_in,clear_ex,clear_in,clear_ex
60baaa995c09d3162511871d,18,10,clear_in,ambiguous,ambiguous,clear_in
60baaa995c09d3162511871d,23,11,clear_in,none,none,none
60baaa995c09d3162511871d,19,12,ambiguous,none,clear_in,clear_in
60baaa995c09d3162511871d,21,13,clear_in,clear_ex,ambiguous,clear_ex
60baaa995c09d3162511871d,13,14,clear_in,ambiguous,clear_ex,clear_ex
60baaa995c09d3162511871d,14,15,ambiguous,clear_in,clear_in,none
60baaa995c09d3162511871d,27,16,clear_in,none,clear_ex,clear_in
60baaa995c09d3162511871d,3,17,none,clear_ex,clear_in,clear_in
60baaa995c09d3162511871d,5,18,ambiguous,clear_ex,clear_in,clear_ex
60baaa995c09d3162511871d,17,19,none,clear_in,ambiguous,clear_ex
60baaa995c09d3162511871d,2,20,clear_in,ambiguous,ambiguous,none
60baaa995c09d3162511871d,20,21,clear_in,clear_in,clear_ex,clear_ex
60baaa995c09d3162511871d,25,22,clear_ex,clear_in,clear_in,clear_ex
60baaa995c09d3162511871d,9,23,clear_in,none,clear_in,clear_in
60baaa995c09d3162511871d,15,24,clear_ex,ambiguous,clear_in,clear_ex
60baaa995c09d3162511871d,24,25,clear_in,clear_in,clear_in,clear_in
60baaa995c09d3162511871d,11,26,clear_in,clear_in,clear_in,none
60baaa995c09d3162511871d,31,27,ambiguous,clear_in,clear_in,clear_in
60baaa995c09d3162511871d,1,28,ambiguous,none,clear_in,clear_ex
60baaa995c09d3162511871d,8,29,clear_ex,clear_in,ambiguous,none
60baaa995c09d3162511871d,7,30,none,clear_in,none,none
5f4707864e9da80f60935fab,5,0,clear_ex,clear_in,clear_ex,clear_in
5f4707864e9da80f60935fab,30,1,ambiguous,clear_ex,clear_in,clear_in
5f4707864e9da80f60935fab,15,2,clear_ex,none,clear_in,clear_in
5f4707864e9da80f60935fab,13,3,clear_in,clear_in,ambiguous,clear_in
5f4707864e9da80f60935fab,18,4,clear_ex,clear_in,ambiguous,none
5f4707864e9da80f60935fab,19,5,none,clear_in,ambiguous,clear_ex
5f4707864e9da80f60935fab,31,6,none,clear_in,clear_ex,clear_in
5f4707864e9da80f60935fab,4,7,ambiguous,clear_in,clear_in,clear_ex
5f4707864e9da80f60935fab,11,8,ambiguous,clear_ex,clear_in,clear_ex
5f4707864e9da80f60935fab,1,9,ambiguous,clear_in,none,none
5f4707864e9da80f60935fab,6,10,ambiguous,clear_in,none,clear_ex
5f4707864e9da80f60935fab,2,11,clear_in,ambiguous,none,clear_in
5f4707864e9da80f60935fab,26,12,none,ambiguous,clear_in,none
5f4707864e9da80f60935fab,10,13,clear_ex,clear_in,none,none
5f4707864e9da80f60935fab,28,14,clear_in,clear_in,clear_ex,none
5f4707864e9da80f60935fab,23,15,none,none,clear_in,clear_ex
5f4707864e9da80f60935fab,20,16,none,clear_in,none,none
5f4707864e9da80f60935fab,12,17,clear_in,clear_in,none,clear_in
5f4707864e9da80f60935fab,21,18,ambiguous,clear_in,none,clear_in
5f4707864e9da80f60935fab,22,19,none,ambiguous,clear_in,clear_ex
5f4707864e9da80f60935fab,3,20,none,clear_in,clear_in,clear_in
5f4707864e9da80f60935fab,16,21,clear_in,clear_in,clear_ex,clear_in
5f4707864e9da80f60935fab,27,22,clear_in,none,clear_in,clear_in
5f4707864e9da80f60935fab,25,23,clear_ex,clear_in,clear_in,none
5f4707864e9da80f60935fab,8,24,clear_in,ambiguous,ambiguous,clear_in
5f4707864e9da80f60935fab,14,25,ambiguous,clear_in,clear_ex,none
5f4707864e9da80f60935fab,9,26,clear_in,ambiguous,clear_ex,clear_in
5f4707864e9da80f60935fab,7,27,ambiguous,clear_in,clear_ex,clear_ex
5f4707864e9da80f60935fab,17,28,clear_in,clear_ex,ambiguous,none
5f4707864e9da80f60935fab,24,29,clear_in,clear_ex,none,clear_in
5f4707864e9da80f60935fab,29,30,none,clear_ex,clear_in,none
61118e6a49570a8f159fda5e,27,0,ambiguous,clear_ex,clear_in,clear_ex
61118e6a49570a8f159fda5e,22,1,clear_ex,clear_in,clear_in,clear_in
61118e6a49570a8f159fda5e,2,2,none,clear_in,none,clear_ex
61118e6a49570a8f159fda5e,29,3,clear_in,clear_in,ambiguous,none
61118e6a49570a8f159fda5e,11,4,ambiguous,clear_in,clear_in,clear_ex
61118e6a49570a8f159fda5e,15,5,none,clear_in,ambiguous,none
61118e6a49570a8f159fda5e,26,6,clear_in,clear_in,clear_ex,clear_in
61118e6a49570a8f159fda5e,3,7,clear_ex,clear_in,ambiguous,clear_ex
61118e6a49570a8f159fda5e,4,8,clear_in,ambiguous,none,clear_in
61118e6a49570a8f159fda5e,5,9,none,clear_in,clear_in,clear_in
61118e6a49570a8f159fda5e,14,10,clear_in,none,clear_in,clear_in
61118e6a49570a8f159fda5e,6,11,clear_in,clear_ex,clear_in,clear_in
61118e6a49570a8f159fda5e,12,12,ambiguous,none,clear_in,none
61118e6a49570a8f159fda5e,10,13,none,clear_in,ambiguous,clear_ex
61118e6a49570a8f159fda5e,8,14,clear_in,none,ambiguous,clear_ex
61118e6a49570a8f159fda5e,17,15,none,ambiguous,clear_in,none
61118e6a49570a8f159fda5e,1,16,clear_in,clear_ex,ambiguous,none
61118e6a49570a8f159fda5e,28,17,none,clear_in,ambiguous,clear_in
61118e6a49570a8f159fda5e,21,18,clear_ex,clear_in,none,clear_in
61118e6a49570a8f159fda5e,30,19,clear_ex,clear_in,ambiguous,clear_in
61118e6a49570a8f159fda5e,25,20,ambiguous,clear_in,clear_in,none
61118e6a49570a8f159fda5e,7,21,clear_in,ambiguous,ambiguous,clear_in
61118e6a49570a8f159fda5e,24,22,none,clear_in,clear_ex,none
61118e6a49570a8f159fda5e,9,23,clear_in,none,clear_in,clear_ex
61118e6a49570a8f159fda5e,23,24,none,clear_in,clear_in,clear_ex
61118e6a49570a8f159fda5e,18,25,none,clear_in,none,clear_in
61118e6a49570a8f159fda5e,31,26,ambiguous,clear_ex,clear_in,clear_in
61118e6a49570a8f159fda5e,16,27,ambiguous,clear_in,ambiguous,clear_in
61118e6a49570a8f159fda5e,20,28,clear_in,clear_in,clear_in,none
61118e6a49570a8f159fda5e,13,29,clear_in,clear_ex,clear_ex,clear_in
61118e6a49570a8f159fda5e,19,30,clear_in,clear_in,ambiguous,clear_ex
5f5f039252a9217cad40cc18,13,0,clear_in,clear_in,clear_in,clear_in
5f5f039252a9217cad40cc18,27,1,clear_ex,clear_in,ambiguous,none
5f5f039252a9217cad40cc18,17,2,ambiguous,clear_in,none,clear_in
5f5f039252a9217cad40cc18,25,3,clear_in,none,ambiguous,none
5f5f039252a9217cad40cc18,15,4,clear_ex,clear_in,clear_ex,clear_in
5f5f039252a9217cad40cc18,19,5,none,none,clear_in,clear_in
5f5f039252a9217cad40cc18,28,6,ambiguous,clear_in,ambiguous,clear_ex
5f5f039252a9217cad40cc18,1,7,ambiguous,ambiguous,clear_in,none
5f5f039252a9217cad40cc18,20,8,none,clear_in,ambiguous,clear_ex
5f5f039252a9217cad40cc18,21,9,none,clear_in,none,clear_in
5f5f039252a9217cad40cc18,22,10,clear_in,clear_ex,clear_in,clear_in
5f5f039252a9217cad40cc18,11,11,clear_in,clear_ex,clear_ex,clear_in
5f5f039252a9217cad40cc18,4,12,clear_in,none,clear_in,none
5f5f039252a9217cad40cc18,14,13,ambiguous,clear_in,clear_ex,clear_ex
5f5f039252a9217cad40cc18,7,14,clear_ex,ambiguous,clear_in,none
5f5f039252a9217cad40cc18,31,15,ambiguous,ambiguous,clear_in,clear_ex
5f5f039252a9217cad40cc18,23,16,none,ambiguous,clear_in,none
5f5f039252a9217cad40cc18,30,17,clear_ex,clear_in,clear_in,clear_in
5f5f039252a9217cad40cc18,10,18,clear_in,ambiguous,clear_in,none
5f5f039252a9217cad40cc18,6,19,clear_in,clear_in,clear_in,clear_ex
5f5f039252a9217cad40cc18,16,20,none,ambiguous,clear_in,clear_in
5f5f039252a9217cad40cc18,29,21,clear_in,clear_in,clear_ex,none
5f5f039252a9217cad40cc18,3,22,clear_in,clear_in,ambiguous,none
5f5f039252a9217cad40cc18,24,23,ambiguous,clear_ex,clear_in,clear_in
5f5f039252a9217cad40cc18,26,24,clear_in,clear_in,ambiguous,clear_in
5f5f039252a9217cad40cc18,2,25,clear_in,clear_ex,ambiguous,clear_in
5f5f039252a9217cad40cc18,12,26,ambiguous,clear_in,ambiguous,none
5f5f039252a9217cad40cc18,18,27,clear_in,ambiguous,clear_in,clear_ex
5f5f039252a9217cad40cc18,8,28,clear_ex,clear_in,none,clear_in
5f5f039252a9217cad40cc18,9,29,clear_in,clear_in,ambiguous,clear_ex
5f5f039252a9217cad40cc18,5,30,ambiguous,clear_in,clear_in,none
5765c0fcf2e23200017ded5e,20,0,clear_in,clear_in,none,none
5765c0fcf2e23200017ded5e,24,1,clear_in,clear_in,clear_ex,clear_ex
5765c0fcf2e23200017ded5e,1,2,clear_in,ambiguous,clear_ex,none
5765c0fcf2e23200017ded5e,31,3,clear_in,ambiguous,ambiguous,clear_in
5765c0fcf2e23200017ded5e,22,4,clear_in,clear_ex,none,none
5765c0fcf2e23200017ded5e,23,5,clear_ex,clear_in,clear_in,clear_in
5765c0fcf2e23200017ded5e,29,6,clear_in,none,ambiguous,clear_in
5765c0fcf2e23200017ded5e,6,7,none,clear_in,ambiguous,clear_in
5765c0fcf2e23200017ded5e,14,8,clear_in,clear_in,clear_ex,clear_in
5765c0fcf2e23200017ded5e,17,9,clear_ex,clear_in,ambiguous,clear_ex
5765c0fcf2e23200017ded5e,4,10,clear_ex,clear_in,ambiguous,clear_in
5765c0fcf2e23200017ded5e,25,11,clear_in,ambiguous,ambiguous,none
5765c0fcf2e23200017ded5e,26,12,none,clear_in,ambiguous,clear_ex
5765c0fcf2e23200017ded5e,16,13,none,clear_in,none,none
5765c0fcf2e23200017ded5e,3,14,none,clear_in,none,clear_ex
5765c0fcf2e23200017ded5e,21,15,ambiguous,clear_ex,clear_in,clear_in
5765c0fcf2e23200017ded5e,8,16,clear_in,none,clear_in,clear_ex
5765c0fcf2e23200017ded5e,11,17,clear_ex,ambiguous,clear_in,clear_ex
5765c0fcf2e23200017ded5e,10,18,clear_in,ambiguous,clear_in,clear_ex
5765c0fcf2e23200017ded5e,2,19,clear_ex,ambiguous,clear_in,clear_in
5765c0fcf2e23200017ded5e,9,20,clear_in,clear_ex,ambiguous,clear_in
5765c0fcf2e23200017ded5e,18,21,ambiguous,none,clear_in,clear_in
5765c0fcf2e23200017ded5e,7,22,none,ambiguous,clear_in,clear_ex
5765c0fcf2e23200017ded5e,28,23,ambiguous,clear_in,clear_ex,none
5765c0fcf2e23200017ded5e,19,24,clear_ex,clear_in,clear_in,none
5765c0fcf2e23200017ded5e,27,25,none,none,clear_in,clear_ex
5765c0fcf2e23200017ded5e,5,26,ambiguous,clear_ex,clear_in,clear_ex
5765c0fcf2e23200017ded5e,13,27,ambiguous,ambiguous,clear_in,clear_in
5765c0fcf2e23200017ded5e,12,28,clear_in,none,none,none
5765c0fcf2e23200017ded5e,15,29,clear_in,none,clear_in,none
5765c0fcf2e23200017ded5e,30,30,clear_in,clear_ex,none,clear_in
5ebb4e079797f9127c0f03ab,29,0,clear_in,ambiguous,none,clear_ex
5ebb4e079797f9127c0f03ab,6,1,ambiguous,ambiguous,clear_in,clear_in
5ebb4e079797f9127c0f03ab,11,2,clear_in,clear_ex,none,none
5ebb4e079797f9127c0f03ab,22,3,clear_in,ambiguous,clear_in,clear_ex
5ebb4e079797f9127c0f03ab,9,4,clear_in,ambiguous,clear_in,clear_in
5ebb4e079797f9127c0f03ab,3,5,clear_in,ambiguous,clear_ex,clear_in
5ebb4e079797f9127c0f03ab,7,6,ambiguous,clear_in,none,none
5ebb4e079797f9127c0f03ab,1,7,none,ambiguous,clear_in,clear_in
5ebb4e079797f9127c0f03ab,14,8,ambiguous,clear_in,ambiguous,none
5ebb4e079797f9127c0f03ab,17,9,none,clear_in,clear_ex,none
5ebb4e079797f9127c0f03ab,24,10,ambiguous,clear_ex,clear_in,clear_ex
5ebb4e079797f9127c0f03ab,4,11,clear_in,clear_ex,clear_in,clear_in
5ebb4e079797f9127c0f03ab,5,12,ambiguous,clear_ex,clear_in,clear_in
5ebb4e079797f9127c0f03ab,16,13,clear_ex,ambiguous,clear_in,clear_in
5ebb4e079797f9127c0f03ab,2,14,clear_in,clear_in,clear_ex,clear_ex
5ebb4e079797f9127c0f03ab,15,15,ambiguous,clear_in,ambiguous,clear_ex
5ebb4e079797f9127c0f03ab,28,16,clear_in,none,ambiguous,clear_in
5ebb4e079797f9127c0f03ab,10,17,clear_in,ambiguous,none,clear_in
5ebb4e079797f9127c0f03ab,13,18,clear_ex,clear_in,clear_in,clear_in
5ebb4e079797f9127c0f03ab,25,19,none,none,clear_in,clear_ex
5ebb4e079797f9127c0f03ab,31,20,ambiguous,none,clear_in,clear_in
5ebb4e079797f9127c0f03ab,21,21,clear_in,none,clear_in,clear_ex
5ebb4e079797f9127c0f03ab,12,22,ambiguous,ambiguous,clear_in,none
5ebb4e079797f9127c0f03ab,26,23,clear_in,none,ambiguous,none
5ebb4e079797f9127c0f03ab,18,24,clear_in,ambiguous,clear_ex,none
5ebb4e079797f9127c0f03ab,8,25,ambiguous,ambiguous,clear_in,clear_ex
5ebb4e079797f9127c0f03ab,27,26,clear_ex,clear_in,clear_ex,clear_in
5ebb4e079797f9127c0f03ab,19,27,none,clear_in,ambiguous,clear_in
5ebb4e079797f9127c0f03ab,20,28,clear_ex,ambiguous,clear_in,clear_ex
5ebb4e079797f9127c0f03ab,30,29,clear_in,clear_in,ambiguous,clear_ex
5ebb4e079797f9127c0f03ab,23,30,clear_in,ambiguous,none,none
5d4bed118cbe900016c1f6d0,26,0,ambiguous,none,clear_in,clear_in
5d4bed118cbe900016c1f6d0,7,1,clear_in,none,none,none
5d4bed118cbe900016c1f6d0,19,2,clear_ex,clear_in,clear_in,none
5d4bed118cbe900016c1f6d0,9,3,none,clear_in,none,none
5d4bed118cbe900016c1f6d0,22,4,clear_in,ambiguous,none,clear_in
5d4bed118cbe900016c1f6d0,1,5,ambiguous,clear_in,clear_ex,clear_in
5d4bed118cbe900016c1f6d0,30,6,clear_in,none,clear_in,clear_ex
5d4bed118cbe900016c1f6d0,18,7,clear_in,none,none,clear_in
5d4bed118cbe900016c1f6d0,23,8,clear_in,clear_in,clear_ex,clear_in
5d4bed118cbe900016c1f6d0,31,9,none,clear_in,none,clear_in
5d4bed118cbe900016c1f6d0,27,10,clear_ex,clear_in,none,clear_in
5d4bed118cbe900016c1f6d0,24,11,clear_in,clear_ex,clear_in,none
5d4bed118cbe900016c1f6d0,3,12,clear_in,clear_in,none,clear_ex
5d4bed118cbe900016c1f6d0,17,13,clear_in,clear_in,clear_ex,none
5d4bed118cbe900016c1f6d0,29,14,clear_ex,ambiguous,clear_in,clear_ex
5d4bed118cbe900016c1f6d0,8,15,clear_in,ambiguous,none,clear_ex
5d4bed118cbe900016c1f6d0,13,16,clear_in,clear_ex,clear_in,clear_ex
5d4bed118cbe900016c1f6d0,11,17,ambiguous,clear_in,clear_in,none
5d4bed118cbe900016c1f6d0,4,18,clear_in,none,clear_in,none
5d4bed118cbe900016c1f6d0,28,19,none,none,clear_in,none
5d4bed118cbe900016c1f6d0,16,20,clear_in,clear_in,clear_in,clear_ex
5d4bed118cbe900016c1f6d0,20,21,none,clear_in,clear_in,clear_in
5d4bed118cbe900016c1f6d0,15,22,none,none,clear_in,clear_in
5d4bed118cbe900016c1f6d0,10,23,clear_in,clear_ex,none,clear_in
5d4bed118cbe900016c1f6d0,12,24,none,clear_in,ambiguous,none
5d4bed118cbe900016c1f6d0,6,25,clear_ex,clear_in,clear_ex,clear_in
5d4bed118cbe900016c1f6d0,2,26,clear_in,ambiguous,ambiguous,clear_ex
5d4bed118cbe900016c1f6d0,21,27,ambiguous,clear_in,none,none
5d4bed118cbe900016c1f6d0,14,28,ambiguous,clear_in,ambiguous,clear_in
5d4bed118cbe900016c1f6d0,5,29,clear_in,clear_ex,ambiguous,clear_ex
5d4bed118cbe900016c1f6d0,25,30,none,clear_in,none,clear_ex
5d30c0f46cc6bd0020882925,9,0,clear_in,none,ambiguous,clear_ex
5d30c0f46cc6bd0020882925,10,1,clear_in,none,ambiguous,none
5d30c0f46cc6bd0020882925,18,2,clear_ex,ambiguous,clear_in,clear_in
5d30c0f46cc6bd0020882925,15,3,clear_in,ambiguous,clear_ex,clear_ex
5d30c0f46cc6bd0020882925,16,4,clear_in,ambiguous,none,clear_ex
5d30c0f46cc6bd0020882925,23,5,clear_in,clear_in,clear_ex,clear_ex
5d30c0f46cc6bd0020882925,25,6,ambiguous,ambiguous,clear_in,clear_in
5d30c0f46cc6bd0020882925,6,7,clear_in,none,ambiguous,clear_in
5d30c0f46cc6bd0020882925,17,8,clear_in,ambiguous,clear_in,clear_in
5d30c0f46cc6bd0020882925,26,9,ambiguous,ambiguous,clear_in,none
5d30c0f46cc6bd0020882925,21,10,clear_in,none,none,clear_ex
5d30c0f46cc6bd0020882925,5,11,clear_in,ambiguous,clear_in,none
5d30c0f46cc6bd0020882925,4,12,ambiguous,ambiguous,clear_in,clear_ex
5d30c0f46cc6bd0020882925,30,13,clear_in,none,clear_in,clear_in
5d30c0f46cc6bd0020882925,8,14,none,clear_ex,clear_in,clear_in
5d30c0f46cc6bd0020882925,20,15,ambiguous,clear_in,ambiguous,clear_ex
5d30c0f46cc6bd0020882925,24,16,none,clear_in,ambiguous,clear_in
5d30c0f46cc6bd0020882925,28,17,clear_ex,clear_in,none,none
5d30c0f46cc6bd0020882925,19,18,clear_ex,clear_in,ambiguous,none
5d30c0f46cc6bd0020882925,11,19,clear_in,none,clear_ex,none
5d30c0f46cc6bd0020882925,7,20,ambiguous,none,clear_in,clear_ex
5d30c0f46cc6bd0020882925,3,21,none,clear_ex,clear_in,none
5d30c0f46cc6bd0020882925,29,22,clear_in,clear_in,clear_in,clear_ex
5d30c0f46cc6bd0020882925,22,23,none,ambiguous,clear_in,clear_ex
5d30c0f46cc6bd0020882925,1,24,clear_in,ambiguous,ambiguous,clear_ex
5d30c0f46cc6bd0020882925,27,25,ambiguous,clear_in,clear_ex,clear_ex
5d30c0f46cc6bd0020882925,12,26,clear_in,none,none,none
5d30c0f46cc6bd0020882925,31,27,clear_in,clear_in,clear_in,clear_in
5d30c0f46cc6bd0020882925,13,28,ambiguous,clear_in,none,clear_ex
5d30c0f46cc6bd0020882925,14,29,none,clear_in,clear_ex,clear_in
5d30c0f46cc6bd0020882925,2,30,clear_in,clear_ex,clear_in,none
5bddc463712eb800010d2e4d,23,0,ambiguous,clear_in,ambiguous,none
5bddc463712eb800010d2e4d,30,1,none,clear_in,clear_in,clear_in
5bddc463712eb800010d2e4d,9,2,clear_ex,none,clear_in,clear_in
5bddc463712eb800010d2e4d,22,3,ambiguous,none,clear_in,none
5bddc463712eb800010d2e4d,14,4,clear_in,clear_in,clear_ex,none
5bddc463712eb800010d2e4d,27,5,clear_ex,clear_in,ambiguous,clear_ex
5bddc463712eb800010d2e4d,15,6,clear_ex,ambiguous,clear_in,clear_ex
5bddc463712eb800010d2e4d,13,7,none,none,clear_in,clear_in
5bddc463712eb800010d2e4d,18,8,none,ambiguous,clear_in,clear_in
5bddc463712eb800010d2e4d,31,9,clear_in,ambiguous,clear_ex,none
5bddc463712eb800010d2e4d,17,10,clear_ex,clear_in,none,clear_in
5bddc463712eb800010d2e4d,25,11,clear_ex,ambiguous,clear_in,clear_in
5bddc463712eb800010d2e4d,11,12,clear_in,none,ambiguous,clear_ex
5bddc463712eb800010d2e4d,24,13,none,clear_in,clear_ex,none
5bddc463712eb800010d2e4d,6,14,clear_in,clear_in,ambiguous,clear_ex
5bddc463712eb800010d2e4d,28,15,ambiguous,clear_ex,clear_in,clear_in
5bddc463712eb800010d2e4d,8,16,clear_ex,clear_ex,clear_in,clear_in
5bddc463712eb800010d2e4d,7,17,clear_in,clear_in,clear_in,clear_in
5bddc463712eb800010d2e4d,16,18,ambiguous,clear_ex,clear_in,none
5bddc463712eb800010d2e4d,26,19,ambiguous,none,clear_in,clear_ex
5bddc463712eb800010d2e4d,5,20,ambiguous,clear_in,clear_ex,clear_in
5bddc463712eb800010d2e4d,20,21,clear_ex,clear_in,none,none
5bddc463712eb800010d2e4d,3,22,clear_in,none,clear_ex,clear_in
5bddc463712eb800010d2e4d,12,23,clear_in,clear_ex,ambiguous,none
5bddc463712eb800010d2e4d,2,24,clear_ex,clear_in,ambiguous,none
5bddc463712eb800010d2e4d,1,25,ambiguous,clear_in,clear_ex,clear_ex
5bddc463712eb800010d2e4d,10,26,clear_in,ambiguous,none,clear_ex
5bddc463712eb800010d2e4d,21,27,clear_in,ambiguous,none,clear_in
5bddc463712eb800010d2e4d,29,28,ambiguous,clear_ex,clear_in,clear_ex
5bddc463712eb800010d2e4d,4,29,ambiguous,clear_in,clear_ex,none
5bddc463712eb800010d2e4d,19,30,clear_in,clear_in,clear_ex,clear_in
647a79f26a3a291e6d70130d,19,0,clear_in,none,clear_in,clear_in
647a79f26a3a291e6d70130d,23,1,clear_in,clear_in,clear_ex,none
647a79f26a3a291e6d70130d,16,2,none,clear_in,clear_ex,none
647a79f26a3a291e6d70130d,28,3,ambiguous,clear_ex,clear_in,clear_in
647a79f26a3a291e6d70130d,29,4,clear_in,ambiguous,clear_ex,none
647a79f26a3a291e6d70130d,9,5,clear_in,none,clear_ex,clear_in
647a79f26a3a291e6d70130d,14,6,none,clear_in,none,clear_ex
647a79f26a3a291e6d70130d,22,7,clear_in,clear_in,clear_ex,clear_in
647a79f26a3a291e6d70130d,8,8,clear_ex,clear_ex,clear_in,clear_in
647a79f26a3a291e6d70130d,27,9,none,clear_in,none,clear_in
647a79f26a3a291e6d70130d,6,10,clear_ex,clear_in,clear_in,clear_ex
647a79f26a3a291e6d70130d,26,11,clear_ex,clear_in,clear_in,clear_in
647a79f26a3a291e6d70130d,17,12,ambiguous,clear_in,ambiguous,clear_ex
647a79f26a3a291e6d70130d,5,13,clear_in,clear_ex,ambiguous,clear_ex
647a79f26a3a291e6d70130d,24,14,clear_in,clear_in,clear_in,none
647a79f26a3a291e6d70130d,13,15,none,none,clear_in,clear_ex
647a79f26a3a291e6d70130d,12,16,clear_ex,clear_in,clear_ex,clear_in
647a79f26a3a291e6d70130d,11,17,clear_in,clear_ex,clear_in,clear_ex
647a79f26a3a291e6d70130d,10,18,none,ambiguous,clear_in,none
647a79f26a3a291e6d70130d,21,19,clear_in,clear_ex,none,none
647a79f26a3a291e6d70130d,4,20,clear_in,ambiguous,ambiguous,none
647a79f26a3a291e6d70130d,20,21,none,clear_in,ambiguous,clear_in
647a79f26a3a291e6d70130d,7,22,clear_in,none,ambiguous,clear_ex
647a79f26a3a291e6d70130d,25,23,none,clear_ex,clear_in,clear_in
647a79f26a3a291e6d70130d,31,24,ambiguous,clear_in,clear_in,clear_ex
647a79f26a3a291e6d70130d,1,25,none,clear_in,clear_in,clear_ex
647a79f26a3a291e6d70130d,2,26,clear_in,clear_in,none,none
647a79f26a3a291e6d70130d,18,27,clear_in,clear_in,ambiguous,clear_in
647a79f26a3a291e6d70130d,3,28,clear_in,clear_in,none,clear_ex
647a79f26a3a291e6d70130d,30,29,ambiguous,clear_in,ambiguous,clear_in
647a79f26a3a291e6d70130d,15,30,clear_in,clear_in,clear_in,clear_in
616d9ef881036dfbfd63d2f4,10,0,ambiguous,none,clear_in,none
616d9ef881036dfbfd63d2f4,31,1,ambiguous,clear_in,none,none
616d9ef881036dfbfd63d2f4,30,2,none,ambiguous,clear_in,clear_ex
616d9ef881036dfbfd63d2f4,8,3,clear_in,none,none,clear_in
